spent-media,temp(G),species,od,time point,,
WYM25_02,25,S56(WYM25_02),0.005666667,26,,
WYM25_02,25,S56(WYM25_02),0.004333333,38,,
WYM25_02,25,S56(WYM25_02),0.005166667,44,,
WYM25_02,25,S56(WYM25_02),0.004166667,50,,
WYM25_02,25,S56(WYM25_02),0.0055,62,,
WYM25_02,25,S56(WYM25_02),0.004666667,68,,
WYM25_02,25,S56(WYM25_02),0.006333333,74,,
WYM25_02,25,S56(WYM25_02),0.005,86,,
WYM25_02,25,S56(WYM25_02),0.005666667,92,,
WYM25_02,25,S56(WYM25_02),0.005833333,110,,
WYM25_02,25,S56(WYM25_02),0.006333333,116,,
WYM25_02,25,S56(WYM25_02),0.005166667,122,,
WYM25_02,28,S56(WYM25_02),0.002833333,0,,
WYM25_02,28,S56(WYM25_02),0.026833333,13,,
WYM25_02,28,S56(WYM25_02),0.055266667,19,,
WYM25_02,28,S56(WYM25_02),0.077533333,25,,
WYM25_02,28,S56(WYM25_02),0.152633333,37,,
WYM25_02,28,S56(WYM25_02),0.162,43,,
WYM25_02,28,S56(WYM25_02),0.165133333,49,,
WYM25_02,28,S56(WYM25_02),0.181566667,61,,
WYM25_02,28,S56(WYM25_02),0.1686,67,,
WYM25_02,28,S56(WYM25_02),0.1645,73,,
WYM25_02,28,S56(WYM25_02),0.210033333,85,,
WYM25_02,28,S56(WYM25_02),0.219,91,,
WYM25_02,28,S56(WYM25_02),0.2789,109,,
WYM25_02,28,S56(WYM25_02),0.215166667,115,,
WYM25_02,28,S56(WYM25_02),0.2369,121,,
WYM25_02,12,BB19_16(WYM25_02),-0.0035,0,,
WYM25_02,12,BB19_16(WYM25_02),-0.002,17,,
WYM25_02,12,BB19_16(WYM25_02),0.000666667,23,,
WYM25_02,12,BB19_16(WYM25_02),-0.001333333,29,,
WYM25_02,12,BB19_16(WYM25_02),-0.0005,41,,
WYM25_02,12,BB19_16(WYM25_02),-0.0015,47,,
WYM25_02,12,BB19_16(WYM25_02),-0.002,53,,
WYM25_02,12,BB19_16(WYM25_02),-0.000333333,65,,
WYM25_02,12,BB19_16(WYM25_02),-0.000833333,71,,
WYM25_02,12,BB19_16(WYM25_02),0,77,,
WYM25_02,12,BB19_16(WYM25_02),0.000166667,89,,
WYM25_02,12,BB19_16(WYM25_02),0.0015,95,,
WYM25_02,12,BB19_16(WYM25_02),0.001833333,113,,
WYM25_02,12,BB19_16(WYM25_02),0.0025,119,,
WYM25_02,12,BB19_16(WYM25_02),0.001666667,125,,
WYM25_02,15,BB19_16(WYM25_02),0.00875,0,,
WYM25_02,15,BB19_16(WYM25_02),0.0115,16,,
WYM25_02,15,BB19_16(WYM25_02),0.00825,22,,
WYM25_02,15,BB19_16(WYM25_02),0.0095,28,,
WYM25_02,15,BB19_16(WYM25_02),0.008916667,40,,
WYM25_02,15,BB19_16(WYM25_02),0.01075,46,,
WYM25_02,15,BB19_16(WYM25_02),0.011083333,52,,
WYM25_02,15,BB19_16(WYM25_02),0.012583333,64,,
WYM25_02,15,BB19_16(WYM25_02),0.015083333,70,,
WYM25_02,15,BB19_16(WYM25_02),0.0275,76,,
WYM25_02,15,BB19_16(WYM25_02),0.07025,88,,
WYM25_02,15,BB19_16(WYM25_02),0.074833333,94,,
WYM25_02,15,BB19_16(WYM25_02),0.1254,112,,
WYM25_02,15,BB19_16(WYM25_02),0.137833333,118,,
WYM25_02,15,BB19_16(WYM25_02),0.15275,124,,
WYM25_02,18,BB19_16(WYM25_02),0.004166667,0,,
WYM25_02,18,BB19_16(WYM25_02),0.023666667,15,,
WYM25_02,18,BB19_16(WYM25_02),0.037166667,21,,
WYM25_02,18,BB19_16(WYM25_02),0.050333333,27,,
WYM25_02,18,BB19_16(WYM25_02),0.070666667,39,,
WYM25_02,18,BB19_16(WYM25_02),0.081833333,45,,
WYM25_02,18,BB19_16(WYM25_02),0.102333333,51,,
WYM25_02,18,BB19_16(WYM25_02),0.1365,63,,
WYM25_02,18,BB19_16(WYM25_02),0.14,69,,
WYM25_02,18,BB19_16(WYM25_02),0.135,75,,
WYM25_02,18,BB19_16(WYM25_02),0.138333333,87,,
WYM25_02,18,BB19_16(WYM25_02),0.1325,93,,
WYM25_02,18,BB19_16(WYM25_02),0.135666667,111,,
WYM25_02,18,BB19_16(WYM25_02),0.126666667,117,,
WYM25_02,18,BB19_16(WYM25_02),0.123166667,123,,
WYM25_02,21,BB19_16(WYM25_02),0.009166667,0,,
WYM25_02,21,BB19_16(WYM25_02),0.047166667,15,,
WYM25_02,21,BB19_16(WYM25_02),0.064833333,21,,
WYM25_02,21,BB19_16(WYM25_02),0.076333333,27,,
WYM25_02,21,BB19_16(WYM25_02),0.1115,39,,
WYM25_02,21,BB19_16(WYM25_02),0.130333333,45,,
WYM25_02,21,BB19_16(WYM25_02),0.137833333,51,,
WYM25_02,21,BB19_16(WYM25_02),0.148833333,63,,
WYM25_02,21,BB19_16(WYM25_02),0.144166667,69,,
WYM25_02,21,BB19_16(WYM25_02),0.1415,75,,
WYM25_02,21,BB19_16(WYM25_02),0.1465,87,,
WYM25_02,21,BB19_16(WYM25_02),0.139,93,,
WYM25_02,21,BB19_16(WYM25_02),0.14,111,,
WYM25_02,21,BB19_16(WYM25_02),0.133,117,,
WYM25_02,21,BB19_16(WYM25_02),0.128666667,123,,
WYM25_02,25,BB19_16(WYM25_02),0.005833333,0,,
WYM25_02,25,BB19_16(WYM25_02),0.038666667,14,,
WYM25_02,25,BB19_16(WYM25_02),0.06,20,,
WYM25_02,25,BB19_16(WYM25_02),0.074166667,26,,
WYM25_02,25,BB19_16(WYM25_02),0.093666667,38,,
WYM25_02,25,BB19_16(WYM25_02),0.096,44,,
WYM25_02,25,BB19_16(WYM25_02),0.103333333,50,,
WYM25_02,25,BB19_16(WYM25_02),0.107833333,62,,
WYM25_02,25,BB19_16(WYM25_02),0.1075,68,,
WYM25_02,25,BB19_16(WYM25_02),0.105166667,74,,
WYM25_02,25,BB19_16(WYM25_02),0.110166667,86,,
WYM25_02,25,BB19_16(WYM25_02),0.110666667,92,,
WYM25_02,25,BB19_16(WYM25_02),0.108833333,110,,
WYM25_02,25,BB19_16(WYM25_02),0.101833333,116,,
WYM25_02,25,BB19_16(WYM25_02),0.1005,122,,
WYM25_02,28,BB19_16(WYM25_02),0.007,0,,
WYM25_02,28,BB19_16(WYM25_02),0.030666667,13,,
WYM25_02,28,BB19_16(WYM25_02),0.041666667,19,,
WYM25_02,28,BB19_16(WYM25_02),0.053333333,25,,
WYM25_02,28,BB19_16(WYM25_02),0.065,37,,
WYM25_02,28,BB19_16(WYM25_02),0.063833333,43,,
WYM25_02,28,BB19_16(WYM25_02),0.065833333,49,,
WYM25_02,28,BB19_16(WYM25_02),0.066333333,61,,
WYM25_02,28,BB19_16(WYM25_02),0.0585,67,,
WYM25_02,28,BB19_16(WYM25_02),0.050333333,73,,
WYM25_02,28,BB19_16(WYM25_02),0.058,85,,
WYM25_02,28,BB19_16(WYM25_02),0.070666667,91,,
WYM25_02,28,BB19_16(WYM25_02),0.068833333,109,,
WYM25_02,28,BB19_16(WYM25_02),0.047666667,115,,
WYM25_02,28,BB19_16(WYM25_02),0.055333333,121,,
WYM25_02,12,WYC41_02(WYM25_02),0.008666667,0,,
WYM25_02,12,WYC41_02(WYM25_02),0.0105,17,,
WYM25_02,12,WYC41_02(WYM25_02),0.012333333,23,,
WYM25_02,12,WYC41_02(WYM25_02),0.009833333,29,,
WYM25_02,12,WYC41_02(WYM25_02),0.008833333,41,,
WYM25_02,12,WYC41_02(WYM25_02),0.008166667,47,,
WYM25_02,12,WYC41_02(WYM25_02),0.007666667,53,,
WYM25_02,12,WYC41_02(WYM25_02),0.007833333,65,,
WYM25_02,12,WYC41_02(WYM25_02),0.007166667,71,,
WYM25_02,12,WYC41_02(WYM25_02),0.007,77,,
WYM25_02,12,WYC41_02(WYM25_02),0.007666667,89,,
WYM25_02,12,WYC41_02(WYM25_02),0.0055,95,,
WYM25_02,12,WYC41_02(WYM25_02),0.005666667,113,,
WYM25_02,12,WYC41_02(WYM25_02),0.0055,119,,
WYM25_02,12,WYC41_02(WYM25_02),0.005,125,,
WYM25_02,15,WYC41_02(WYM25_02),0.006,0,,
WYM25_02,15,WYC41_02(WYM25_02),0.0115,16,,
WYM25_02,15,WYC41_02(WYM25_02),0.006333333,22,,
WYM25_02,15,WYC41_02(WYM25_02),0.007333333,28,,
WYM25_02,15,WYC41_02(WYM25_02),0.008,40,,
WYM25_02,15,WYC41_02(WYM25_02),0.008666667,46,,
WYM25_02,15,WYC41_02(WYM25_02),0.008,52,,
WYM25_02,15,WYC41_02(WYM25_02),0.008333333,64,,
WYM25_02,15,WYC41_02(WYM25_02),0.007666667,70,,
WYM25_02,15,WYC41_02(WYM25_02),0.008,76,,
WYM25_02,15,WYC41_02(WYM25_02),0.007833333,88,,
WYM25_02,15,WYC41_02(WYM25_02),0.0085,94,,
WYM25_02,15,WYC41_02(WYM25_02),0.008,112,,
WYM25_02,15,WYC41_02(WYM25_02),0.007666667,118,,
WYM25_02,15,WYC41_02(WYM25_02),0.007166667,124,,
WYM25_02,18,WYC41_02(WYM25_02),0.000833333,0,,
WYM25_02,18,WYC41_02(WYM25_02),0.080666667,15,,
WYM25_02,18,WYC41_02(WYM25_02),0.145833333,21,,
WYM25_02,18,WYC41_02(WYM25_02),0.134333333,27,,
WYM25_02,18,WYC41_02(WYM25_02),0.1355,39,,
WYM25_02,18,WYC41_02(WYM25_02),0.141166667,45,,
WYM25_02,18,WYC41_02(WYM25_02),0.1405,51,,
WYM25_02,18,WYC41_02(WYM25_02),0.1525,63,,
WYM25_02,18,WYC41_02(WYM25_02),0.143666667,69,,
WYM25_02,18,WYC41_02(WYM25_02),0.134333333,75,,
WYM25_02,18,WYC41_02(WYM25_02),0.1375,87,,
WYM25_02,18,WYC41_02(WYM25_02),0.135333333,93,,
WYM25_02,18,WYC41_02(WYM25_02),0.145833333,111,,
WYM25_02,18,WYC41_02(WYM25_02),0.143,117,,
WYM25_02,18,WYC41_02(WYM25_02),0.140833333,123,,
WYM25_02,21,WYC41_02(WYM25_02),0.0085,0,,
WYM25_02,21,WYC41_02(WYM25_02),0.1025,15,,
WYM25_02,21,WYC41_02(WYM25_02),0.134333333,21,,
WYM25_02,21,WYC41_02(WYM25_02),0.149666667,27,,
WYM25_02,21,WYC41_02(WYM25_02),0.162333333,39,,
WYM25_02,21,WYC41_02(WYM25_02),0.1705,45,,
WYM25_02,21,WYC41_02(WYM25_02),0.156333333,51,,
WYM25_02,21,WYC41_02(WYM25_02),0.156166667,63,,
WYM25_02,21,WYC41_02(WYM25_02),0.153333333,69,,
WYM25_02,21,WYC41_02(WYM25_02),0.145833333,75,,
WYM25_02,21,WYC41_02(WYM25_02),0.159166667,87,,
WYM25_02,21,WYC41_02(WYM25_02),0.161333333,93,,
WYM25_02,21,WYC41_02(WYM25_02),0.208,111,,
WYM25_02,21,WYC41_02(WYM25_02),0.1645,117,,
WYM25_02,21,WYC41_02(WYM25_02),0.153166667,123,,
WYM25_02,25,WYC41_02(WYM25_02),0.004166667,0,,
WYM25_02,25,WYC41_02(WYM25_02),0.10025,14,,
WYM25_02,25,WYC41_02(WYM25_02),0.13075,20,,
WYM25_02,25,WYC41_02(WYM25_02),0.13375,26,,
WYM25_02,25,WYC41_02(WYM25_02),0.158416667,38,,
WYM25_02,25,WYC41_02(WYM25_02),0.2,44,,
WYM25_02,25,WYC41_02(WYM25_02),0.242833333,50,,
WYM25_02,25,WYC41_02(WYM25_02),0.30825,62,,
WYM25_02,25,WYC41_02(WYM25_02),0.353833333,68,,
WYM25_02,25,WYC41_02(WYM25_02),0.362166667,74,,
WYM25_02,25,WYC41_02(WYM25_02),0.384166667,86,,
WYM25_02,25,WYC41_02(WYM25_02),0.389916667,92,,
WYM25_02,25,WYC41_02(WYM25_02),0.379583333,110,,
WYM25_02,25,WYC41_02(WYM25_02),0.374583333,116,,
WYM25_02,25,WYC41_02(WYM25_02),0.362416667,122,,
WYM25_02,28,WYC41_02(WYM25_02),0.002666667,0,,
WYM25_02,28,WYC41_02(WYM25_02),0.0125,13,,
WYM25_02,28,WYC41_02(WYM25_02),0.034333333,19,,
WYM25_02,28,WYC41_02(WYM25_02),0.0805,25,,
WYM25_02,28,WYC41_02(WYM25_02),0.185,37,,
WYM25_02,28,WYC41_02(WYM25_02),0.213666667,43,,
WYM25_02,28,WYC41_02(WYM25_02),0.241,49,,
WYM25_02,28,WYC41_02(WYM25_02),0.272166667,61,,
WYM25_02,28,WYC41_02(WYM25_02),0.270666667,67,,
WYM25_02,28,WYC41_02(WYM25_02),0.270333333,73,,
WYM25_02,28,WYC41_02(WYM25_02),0.279333333,85,,
WYM25_02,28,WYC41_02(WYM25_02),0.298333333,91,,
WYM25_02,28,WYC41_02(WYM25_02),0.296166667,109,,
WYM25_02,28,WYC41_02(WYM25_02),0.294166667,115,,
WYM25_02,28,WYC41_02(WYM25_02),0.303,121,,
WYM25_02,12,WYM25_02(WYM25_02),0.005333333,0,,
WYM25_02,12,WYM25_02(WYM25_02),0.007,17,,
WYM25_02,12,WYM25_02(WYM25_02),0.007333333,23,,
WYM25_02,12,WYM25_02(WYM25_02),0.006666667,29,,
WYM25_02,12,WYM25_02(WYM25_02),0.006166667,41,,
WYM25_02,12,WYM25_02(WYM25_02),0.005333333,47,,
WYM25_02,12,WYM25_02(WYM25_02),0.0045,53,,
WYM25_02,12,WYM25_02(WYM25_02),0.005166667,65,,
WYM25_02,12,WYM25_02(WYM25_02),0.0035,71,,
WYM25_02,12,WYM25_02(WYM25_02),0.004,77,,
WYM25_02,12,WYM25_02(WYM25_02),0.0045,89,,
WYM25_02,12,WYM25_02(WYM25_02),0.0035,95,,
WYM25_02,12,WYM25_02(WYM25_02),0.004,113,,
WYM25_02,12,WYM25_02(WYM25_02),0.004333333,119,,
WYM25_02,12,WYM25_02(WYM25_02),0.0035,125,,
WYM25_02,15,WYM25_02(WYM25_02),0.001,0,,
WYM25_02,15,WYM25_02(WYM25_02),0.0035,16,,
WYM25_02,15,WYM25_02(WYM25_02),0.00375,22,,
WYM25_02,15,WYM25_02(WYM25_02),0.006,28,,
WYM25_02,15,WYM25_02(WYM25_02),0.006666667,40,,
WYM25_02,15,WYM25_02(WYM25_02),0.0085,46,,
WYM25_02,15,WYM25_02(WYM25_02),0.008083333,52,,
WYM25_02,15,WYM25_02(WYM25_02),0.010333333,64,,
WYM25_02,15,WYM25_02(WYM25_02),0.010583333,70,,
WYM25_02,15,WYM25_02(WYM25_02),0.01225,76,,
WYM25_02,15,WYM25_02(WYM25_02),0.015,88,,
WYM25_02,15,WYM25_02(WYM25_02),0.016833333,94,,
WYM25_02,15,WYM25_02(WYM25_02),0.02742,112,,
WYM25_02,15,WYM25_02(WYM25_02),0.031583333,118,,
WYM25_02,15,WYM25_02(WYM25_02),0.04275,124,,
WYM25_02,18,WYM25_02(WYM25_02),-0.001666667,0,,
WYM25_02,18,WYM25_02(WYM25_02),0.075,15,,
WYM25_02,18,WYM25_02(WYM25_02),0.131,21,,
WYM25_02,18,WYM25_02(WYM25_02),0.123,27,,
WYM25_02,18,WYM25_02(WYM25_02),0.122833333,39,,
WYM25_02,18,WYM25_02(WYM25_02),0.1275,45,,
WYM25_02,18,WYM25_02(WYM25_02),0.126333333,51,,
WYM25_02,18,WYM25_02(WYM25_02),0.132,63,,
WYM25_02,18,WYM25_02(WYM25_02),0.1395,69,,
WYM25_02,18,WYM25_02(WYM25_02),0.129666667,75,,
WYM25_02,18,WYM25_02(WYM25_02),0.132666667,87,,
WYM25_02,18,WYM25_02(WYM25_02),0.1345,93,,
WYM25_02,18,WYM25_02(WYM25_02),0.153166667,111,,
WYM25_02,18,WYM25_02(WYM25_02),0.157,117,,
WYM25_02,18,WYM25_02(WYM25_02),0.162166667,123,,
WYM25_02,21,WYM25_02(WYM25_02),0.001333333,0,,
WYM25_02,21,WYM25_02(WYM25_02),0.100333333,15,,
WYM25_02,21,WYM25_02(WYM25_02),0.124833333,21,,
WYM25_02,21,WYM25_02(WYM25_02),0.140166667,27,,
WYM25_02,21,WYM25_02(WYM25_02),0.158666667,39,,
WYM25_02,21,WYM25_02(WYM25_02),0.168166667,45,,
WYM25_02,21,WYM25_02(WYM25_02),0.159166667,51,,
WYM25_02,21,WYM25_02(WYM25_02),0.165833333,63,,
WYM25_02,21,WYM25_02(WYM25_02),0.169333333,69,,
WYM25_02,21,WYM25_02(WYM25_02),0.164833333,75,,
WYM25_02,21,WYM25_02(WYM25_02),0.179666667,87,,
WYM25_02,21,WYM25_02(WYM25_02),0.182333333,93,,
WYM25_02,21,WYM25_02(WYM25_02),0.227333333,111,,
WYM25_02,21,WYM25_02(WYM25_02),0.186666667,117,,
WYM25_02,21,WYM25_02(WYM25_02),0.174833333,123,,
WYM25_02,25,WYM25_02(WYM25_02),0.001166667,0,,
WYM25_02,25,WYM25_02(WYM25_02),0.098,14,,
WYM25_02,25,WYM25_02(WYM25_02),0.1265,20,,
WYM25_02,25,WYM25_02(WYM25_02),0.13025,26,,
WYM25_02,25,WYM25_02(WYM25_02),0.126916667,38,,
WYM25_02,25,WYM25_02(WYM25_02),0.14975,44,,
WYM25_02,25,WYM25_02(WYM25_02),0.180083333,50,,
WYM25_02,25,WYM25_02(WYM25_02),0.2245,62,,
WYM25_02,25,WYM25_02(WYM25_02),0.236333333,68,,
WYM25_02,25,WYM25_02(WYM25_02),0.253916667,74,,
WYM25_02,25,WYM25_02(WYM25_02),0.253666667,86,,
WYM25_02,25,WYM25_02(WYM25_02),0.239166667,92,,
WYM25_02,25,WYM25_02(WYM25_02),0.248583333,110,,
WYM25_02,25,WYM25_02(WYM25_02),0.227583333,116,,
WYM25_02,25,WYM25_02(WYM25_02),0.226416667,122,,
WYM25_02,28,WYM25_02(WYM25_02),-0.0005,0,,
WYM25_02,28,WYM25_02(WYM25_02),0.0195,13,,
WYM25_02,28,WYM25_02(WYM25_02),0.050333333,19,,
WYM25_02,28,WYM25_02(WYM25_02),0.075666667,25,,
WYM25_02,28,WYM25_02(WYM25_02),0.1365,37,,
WYM25_02,28,WYM25_02(WYM25_02),0.149833333,43,,
WYM25_02,28,WYM25_02(WYM25_02),0.17,49,,
WYM25_02,28,WYM25_02(WYM25_02),0.189833333,61,,
WYM25_02,28,WYM25_02(WYM25_02),0.182833333,67,,
WYM25_02,28,WYM25_02(WYM25_02),0.178,73,,
WYM25_02,28,WYM25_02(WYM25_02),0.195166667,85,,
WYM25_02,28,WYM25_02(WYM25_02),0.219333333,91,,
WYM25_02,28,WYM25_02(WYM25_02),0.222666667,109,,
WYM25_02,28,WYM25_02(WYM25_02),0.2035,115,,
WYM25_02,28,WYM25_02(WYM25_02),0.2155,121,,
WYM25_02,12,WYM25_03(WYM25_02),0.006166667,0,,
WYM25_02,12,WYM25_03(WYM25_02),0.007333333,17,,
WYM25_02,12,WYM25_03(WYM25_02),0.007166667,23,,
WYM25_02,12,WYM25_03(WYM25_02),0.0065,29,,
WYM25_02,12,WYM25_03(WYM25_02),0.005166667,41,,
WYM25_02,12,WYM25_03(WYM25_02),0.004666667,47,,
WYM25_02,12,WYM25_03(WYM25_02),0.003833333,53,,
WYM25_02,12,WYM25_03(WYM25_02),0.004333333,65,,
WYM25_02,12,WYM25_03(WYM25_02),0.0025,71,,
WYM25_02,12,WYM25_03(WYM25_02),0.003333333,77,,
WYM25_02,12,WYM25_03(WYM25_02),0.003833333,89,,
WYM25_02,12,WYM25_03(WYM25_02),0.002833333,95,,
WYM25_02,12,WYM25_03(WYM25_02),0.003166667,113,,
WYM25_02,12,WYM25_03(WYM25_02),0.003333333,119,,
WYM25_02,12,WYM25_03(WYM25_02),0.002833333,125,,
WYM25_02,15,WYM25_03(WYM25_02),-0.0039,0,,
WYM25_02,15,WYM25_03(WYM25_02),0.0015,16,,
WYM25_02,15,WYM25_03(WYM25_02),-0.0037,22,,
WYM25_02,15,WYM25_03(WYM25_02),-0.0015,28,,
WYM25_02,15,WYM25_03(WYM25_02),-0.001033333,40,,
WYM25_02,15,WYM25_03(WYM25_02),0.0002,46,,
WYM25_02,15,WYM25_03(WYM25_02),-0.000466667,52,,
WYM25_02,15,WYM25_03(WYM25_02),0.001033333,64,,
WYM25_02,15,WYM25_03(WYM25_02),0.000633333,70,,
WYM25_02,15,WYM25_03(WYM25_02),0.0025,76,,
WYM25_02,15,WYM25_03(WYM25_02),0.0043,88,,
WYM25_02,15,WYM25_03(WYM25_02),0.006233333,94,,
WYM25_02,15,WYM25_03(WYM25_02),0.1042,112,,
WYM25_02,15,WYM25_03(WYM25_02),0.012333333,118,,
WYM25_02,15,WYM25_03(WYM25_02),0.01525,124,,
WYM25_02,18,WYM25_03(WYM25_02),-0.003666667,0,,
WYM25_02,18,WYM25_03(WYM25_02),-0.003666667,15,,
WYM25_02,18,WYM25_03(WYM25_02),-0.002666667,21,,
WYM25_02,18,WYM25_03(WYM25_02),-0.0025,27,,
WYM25_02,18,WYM25_03(WYM25_02),-0.002,39,,
WYM25_02,18,WYM25_03(WYM25_02),-0.002666667,45,,
WYM25_02,18,WYM25_03(WYM25_02),-0.002166667,51,,
WYM25_02,18,WYM25_03(WYM25_02),-0.002,63,,
WYM25_02,18,WYM25_03(WYM25_02),0.0015,69,,
WYM25_02,18,WYM25_03(WYM25_02),0.000833333,75,,
WYM25_02,18,WYM25_03(WYM25_02),0.000666667,87,,
WYM25_02,18,WYM25_03(WYM25_02),0.000666667,93,,
WYM25_02,18,WYM25_03(WYM25_02),0.000666667,111,,
WYM25_02,18,WYM25_03(WYM25_02),0.0005,117,,
WYM25_02,18,WYM25_03(WYM25_02),0.0005,123,,
WYM25_02,21,WYM25_03(WYM25_02),0.006666667,0,,
WYM25_02,21,WYM25_03(WYM25_02),0.140166667,15,,
WYM25_02,21,WYM25_03(WYM25_02),0.142666667,21,,
WYM25_02,21,WYM25_03(WYM25_02),0.148166667,27,,
WYM25_02,21,WYM25_03(WYM25_02),0.1535,39,,
WYM25_02,21,WYM25_03(WYM25_02),0.184833333,45,,
WYM25_02,21,WYM25_03(WYM25_02),0.187,51,,
WYM25_02,21,WYM25_03(WYM25_02),0.2,63,,
WYM25_02,21,WYM25_03(WYM25_02),0.191666667,69,,
WYM25_02,21,WYM25_03(WYM25_02),0.182166667,75,,
WYM25_02,21,WYM25_03(WYM25_02),0.1985,87,,
WYM25_02,21,WYM25_03(WYM25_02),0.195,93,,
WYM25_02,21,WYM25_03(WYM25_02),0.243333333,111,,
WYM25_02,21,WYM25_03(WYM25_02),0.182666667,117,,
WYM25_02,21,WYM25_03(WYM25_02),0.169,123,,
WYM25_02,25,WYM25_03(WYM25_02),0.003916667,0,,
WYM25_02,25,WYM25_03(WYM25_02),0.09925,14,,
WYM25_02,25,WYM25_03(WYM25_02),0.12225,20,,
WYM25_02,25,WYM25_03(WYM25_02),0.12025,26,,
WYM25_02,25,WYM25_03(WYM25_02),0.111916667,38,,
WYM25_02,25,WYM25_03(WYM25_02),0.1395,44,,
WYM25_02,25,WYM25_03(WYM25_02),0.155583333,50,,
WYM25_02,25,WYM25_03(WYM25_02),0.19975,62,,
WYM25_02,25,WYM25_03(WYM25_02),0.224583333,68,,
WYM25_02,25,WYM25_03(WYM25_02),0.212416667,74,,
WYM25_02,25,WYM25_03(WYM25_02),0.176916667,86,,
WYM25_02,25,WYM25_03(WYM25_02),0.190416667,92,,
WYM25_02,25,WYM25_03(WYM25_02),0.249333333,110,,
WYM25_02,25,WYM25_03(WYM25_02),0.206333333,116,,
WYM25_02,25,WYM25_03(WYM25_02),0.198416667,122,,
WYM25_02,28,WYM25_03(WYM25_02),0.0065,0,,
WYM25_02,28,WYM25_03(WYM25_02),0.018166667,13,,
WYM25_02,28,WYM25_03(WYM25_02),0.055,19,,
WYM25_02,28,WYM25_03(WYM25_02),0.086666667,25,,
WYM25_02,28,WYM25_03(WYM25_02),0.123666667,37,,
WYM25_02,28,WYM25_03(WYM25_02),0.1525,43,,
WYM25_02,28,WYM25_03(WYM25_02),0.182333333,49,,
WYM25_02,28,WYM25_03(WYM25_02),0.184,61,,
WYM25_02,28,WYM25_03(WYM25_02),0.224833333,67,,
WYM25_02,28,WYM25_03(WYM25_02),0.215833333,73,,
WYM25_02,28,WYM25_03(WYM25_02),0.225,85,,
WYM25_02,28,WYM25_03(WYM25_02),0.257333333,91,,
WYM25_02,28,WYM25_03(WYM25_02),0.259166667,109,,
WYM25_02,28,WYM25_03(WYM25_02),0.246333333,115,,
WYM25_02,28,WYM25_03(WYM25_02),0.260333333,121,,
WYM25_02,12,BB13_09(WYM25_02),0.006666667,0,,
WYM25_02,12,BB13_09(WYM25_02),0.0085,17,,
WYM25_02,12,BB13_09(WYM25_02),0.009666667,23,,
WYM25_02,12,BB13_09(WYM25_02),0.008666667,29,,
WYM25_02,12,BB13_09(WYM25_02),0.008666667,41,,
WYM25_02,12,BB13_09(WYM25_02),0.008,47,,
WYM25_02,12,BB13_09(WYM25_02),0.007333333,53,,
WYM25_02,12,BB13_09(WYM25_02),0.008833333,65,,
WYM25_02,12,BB13_09(WYM25_02),0.008333333,71,,
WYM25_02,12,BB13_09(WYM25_02),0.008166667,77,,
WYM25_02,12,BB13_09(WYM25_02),0.0095,89,,
WYM25_02,12,BB13_09(WYM25_02),0.0085,95,,
WYM25_02,12,BB13_09(WYM25_02),0.009666667,113,,
WYM25_02,12,BB13_09(WYM25_02),0.008666667,119,,
WYM25_02,12,BB13_09(WYM25_02),0.008166667,125,,
WYM25_02,15,BB13_09(WYM25_02),-0.007,0,,
WYM25_02,15,BB13_09(WYM25_02),-0.0055,16,,
WYM25_02,15,BB13_09(WYM25_02),-0.007,22,,
WYM25_02,15,BB13_09(WYM25_02),-0.00475,28,,
WYM25_02,15,BB13_09(WYM25_02),-0.003583333,40,,
WYM25_02,15,BB13_09(WYM25_02),-0.00275,46,,
WYM25_02,15,BB13_09(WYM25_02),-0.004166667,52,,
WYM25_02,15,BB13_09(WYM25_02),-0.002916667,64,,
WYM25_02,15,BB13_09(WYM25_02),-0.002666667,70,,
WYM25_02,15,BB13_09(WYM25_02),-0.00275,76,,
WYM25_02,15,BB13_09(WYM25_02),-0.00225,88,,
WYM25_02,15,BB13_09(WYM25_02),-0.002916667,94,,
WYM25_02,15,BB13_09(WYM25_02),-0.00233,112,,
WYM25_02,15,BB13_09(WYM25_02),-0.003666667,118,,
WYM25_02,15,BB13_09(WYM25_02),-0.004,124,,
WYM25_02,18,BB13_09(WYM25_02),-0.0015,0,,
WYM25_02,18,BB13_09(WYM25_02),0.005333333,15,,
WYM25_02,18,BB13_09(WYM25_02),0.0215,21,,
WYM25_02,18,BB13_09(WYM25_02),0.090833333,27,,
WYM25_02,18,BB13_09(WYM25_02),0.130333333,39,,
WYM25_02,18,BB13_09(WYM25_02),0.1315,45,,
WYM25_02,18,BB13_09(WYM25_02),0.130666667,51,,
WYM25_02,18,BB13_09(WYM25_02),0.135833333,63,,
WYM25_02,18,BB13_09(WYM25_02),0.131166667,69,,
WYM25_02,18,BB13_09(WYM25_02),0.126333333,75,,
WYM25_02,18,BB13_09(WYM25_02),0.127833333,87,,
WYM25_02,18,BB13_09(WYM25_02),0.126,93,,
WYM25_02,18,BB13_09(WYM25_02),0.135666667,111,,
WYM25_02,18,BB13_09(WYM25_02),0.133833333,117,,
WYM25_02,18,BB13_09(WYM25_02),0.136166667,123,,
WYM25_02,21,BB13_09(WYM25_02),0.0015,0,,
WYM25_02,21,BB13_09(WYM25_02),0.130433333,15,,
WYM25_02,21,BB13_09(WYM25_02),0.1301,21,,
WYM25_02,21,BB13_09(WYM25_02),0.1419,27,,
