spent-media,temp(SM),temp(G),species,OD,time point
S56,12,28(12),WYM25_02(S56),0.3595,120
S56,18,28(18),WYM25_02(S56),0.0125,0
S56,18,28(18),WYM25_02(S56),0.015166667,6
S56,18,28(18),WYM25_02(S56),0.154666667,18
S56,18,28(18),WYM25_02(S56),0.170333333,23
S56,18,28(18),WYM25_02(S56),0.2005,29
S56,18,28(18),WYM25_02(S56),0.199666667,42
S56,18,28(18),WYM25_02(S56),0.197666667,47
S56,18,28(18),WYM25_02(S56),0.176,53
S56,18,28(18),WYM25_02(S56),0.188,67
S56,18,28(18),WYM25_02(S56),0.193,72
S56,18,28(18),WYM25_02(S56),0.192166667,77
S56,18,28(18),WYM25_02(S56),0.204666667,90
S56,18,28(18),WYM25_02(S56),0.190333333,96
S56,18,28(18),WYM25_02(S56),0.198833333,101
S56,18,28(18),WYM25_02(S56),0.2085,114
S56,28,12(28),WYM25_03(S56),0.007666667,0
S56,28,12(28),WYM25_03(S56),0,18
S56,28,12(28),WYM25_03(S56),-0.0015,24
S56,28,12(28),WYM25_03(S56),-0.002833333,30
S56,28,12(28),WYM25_03(S56),-0.001833333,42
S56,28,12(28),WYM25_03(S56),0,48
S56,28,12(28),WYM25_03(S56),-0.001,54
S56,28,12(28),WYM25_03(S56),0.004666667,72
S56,28,12(28),WYM25_03(S56),0.005833333,78
S56,28,12(28),WYM25_03(S56),0.0055,90
S56,28,12(28),WYM25_03(S56),0.019666667,96
S56,28,12(28),WYM25_03(S56),0.027166667,102
S56,28,12(28),WYM25_03(S56),0.076833333,114
S56,28,12(28),WYM25_03(S56),0.087333333,120
S56,21,12(21),WYM25_03(S56),0.003833333,0
S56,21,12(21),WYM25_03(S56),0.009,13
S56,21,12(21),WYM25_03(S56),0.011,19
S56,21,12(21),WYM25_03(S56),0.011,25
S56,21,12(21),WYM25_03(S56),0.0295,38
S56,21,12(21),WYM25_03(S56),0.0425,43
S56,21,12(21),WYM25_03(S56),0.068333333,49
S56,21,12(21),WYM25_03(S56),0.145166667,62
S56,21,12(21),WYM25_03(S56),0.163666667,67
S56,21,12(21),WYM25_03(S56),0.212333333,73
S56,21,12(21),WYM25_03(S56),0.305666667,86
S56,21,12(21),WYM25_03(S56),0.311333333,92
S56,21,12(21),WYM25_03(S56),0.321,98
S56,21,12(21),WYM25_03(S56),0.342666667,110
S56,21,12(21),WYM25_03(S56),0.285333333,116
S56,25,15(25),WYM25_03(S56),0.016533333,0
S56,25,15(25),WYM25_03(S56),0.013166667,6
S56,25,15(25),WYM25_03(S56),0.0221,24
S56,25,15(25),WYM25_03(S56),0.038166667,30
S56,25,15(25),WYM25_03(S56),0.0759,43
S56,25,15(25),WYM25_03(S56),0.106466667,48
S56,25,15(25),WYM25_03(S56),0.128166667,54
S56,25,15(25),WYM25_03(S56),0.156833333,67
S56,25,15(25),WYM25_03(S56),0.171333333,72
S56,25,15(25),WYM25_03(S56),0.181666667,78
S56,25,15(25),WYM25_03(S56),0.191,91
S56,25,15(25),WYM25_03(S56),0.187833333,96
S56,25,15(25),WYM25_03(S56),0.187583333,102
S56,25,15(25),WYM25_03(S56),0.180666667,114
S56,28,18(28),WYM25_03(S56),0.013333333,0
S56,28,18(28),WYM25_03(S56),0.0135,6
S56,28,18(28),WYM25_03(S56),0.037,20
S56,28,18(28),WYM25_03(S56),0.0525,24
S56,28,18(28),WYM25_03(S56),0.087833333,30
S56,28,18(28),WYM25_03(S56),0.154333333,44
S56,28,18(28),WYM25_03(S56),0.156666667,49
S56,28,18(28),WYM25_03(S56),0.1785,55
S56,28,18(28),WYM25_03(S56),0.172333333,68
S56,28,18(28),WYM25_03(S56),0.1945,74
S56,28,18(28),WYM25_03(S56),0.18833,79
S56,28,18(28),WYM25_03(S56),0.1855,91
S56,28,18(28),WYM25_03(S56),0.1995,97
S56,28,18(28),WYM25_03(S56),0.211833333,102
S56,28,18(28),WYM25_03(S56),0.231166667,114
S56,12,21(12),WYM25_03(S56),-0.003933333,0
S56,12,21(12),WYM25_03(S56),0.0804,13
S56,12,21(12),WYM25_03(S56),0.1293,18
S56,12,21(12),WYM25_03(S56),0.166233333,24
S56,12,21(12),WYM25_03(S56),0.236133333,37
S56,12,21(12),WYM25_03(S56),0.2771,42
S56,12,21(12),WYM25_03(S56),0.251066667,48
S56,12,21(12),WYM25_03(S56),0.272066667,61
S56,12,21(12),WYM25_03(S56),0.2775,66
S56,12,21(12),WYM25_03(S56),0.276333333,72
S56,12,21(12),WYM25_03(S56),0.2854,85
S56,12,21(12),WYM25_03(S56),0.276733333,90
S56,12,21(12),WYM25_03(S56),0.292466667,96
S56,12,21(12),WYM25_03(S56),0.2796,108
S56,12,21(12),WYM25_03(S56),0.277666667,114
S56,15,25(15),WYM25_03(S56),0.011833333,0
S56,15,25(15),WYM25_03(S56),0.0095,6
S56,15,25(15),WYM25_03(S56),0.1545,24
S56,15,25(15),WYM25_03(S56),0.187333333,31
S56,15,25(15),WYM25_03(S56),0.195166667,45
S56,15,25(15),WYM25_03(S56),0.185,49
S56,15,25(15),WYM25_03(S56),0.199166667,55
S56,15,25(15),WYM25_03(S56),0.217833333,68
S56,15,25(15),WYM25_03(S56),0.217666667,73
S56,15,25(15),WYM25_03(S56),0.229166667,79
S56,15,25(15),WYM25_03(S56),0.252333333,92
S56,15,25(15),WYM25_03(S56),0.249166667,98
S56,15,25(15),WYM25_03(S56),0.245333333,104
S56,15,25(15),WYM25_03(S56),0.258166667,117
S56,12,28(12),WYM25_03(S56),0.017,0
S56,12,28(12),WYM25_03(S56),0.14875,18
S56,12,28(12),WYM25_03(S56),0.201583333,24
S56,12,28(12),WYM25_03(S56),0.253916667,30
S56,12,28(12),WYM25_03(S56),0.30275,42
S56,12,28(12),WYM25_03(S56),0.28525,48
S56,12,28(12),WYM25_03(S56),0.30575,54
S56,12,28(12),WYM25_03(S56),0.34275,71
S56,12,28(12),WYM25_03(S56),0.316,77
S56,12,28(12),WYM25_03(S56),0.31925,89
S56,12,28(12),WYM25_03(S56),0.3245,95
S56,12,28(12),WYM25_03(S56),0.3135,101
S56,12,28(12),WYM25_03(S56),0.34625,114
S56,12,28(12),WYM25_03(S56),0.3595,120
S56,18,28(18),WYM25_03(S56),0.008333333,0
S56,18,28(18),WYM25_03(S56),0.013166667,6
S56,18,28(18),WYM25_03(S56),0.091333333,18
S56,18,28(18),WYM25_03(S56),0.117666667,23
S56,18,28(18),WYM25_03(S56),0.137666667,29
S56,18,28(18),WYM25_03(S56),0.21,42
S56,18,28(18),WYM25_03(S56),0.242833333,47
S56,18,28(18),WYM25_03(S56),0.214166667,53
S56,18,28(18),WYM25_03(S56),0.238666667,67
S56,18,28(18),WYM25_03(S56),0.249333333,72
S56,18,28(18),WYM25_03(S56),0.257833333,77
S56,18,28(18),WYM25_03(S56),0.265666667,90
S56,18,28(18),WYM25_03(S56),0.255333333,96
S56,18,28(18),WYM25_03(S56),0.265333333,101
S56,18,28(18),WYM25_03(S56),0.255333333,114
S56,28,12(28),BB13_09(S56),0.011333333,0
S56,28,12(28),BB13_09(S56),0.0045,18
S56,28,12(28),BB13_09(S56),0.003,24
S56,28,12(28),BB13_09(S56),0.004166667,30
S56,28,12(28),BB13_09(S56),0.011666667,42
S56,28,12(28),BB13_09(S56),0.025333333,48
S56,28,12(28),BB13_09(S56),0.040833333,54
S56,28,12(28),BB13_09(S56),0.105666667,72
S56,28,12(28),BB13_09(S56),0.128666667,78
S56,28,12(28),BB13_09(S56),0.145833333,90
S56,28,12(28),BB13_09(S56),0.168666667,96
S56,28,12(28),BB13_09(S56),0.179666667,102
S56,28,12(28),BB13_09(S56),0.205666667,114
S56,28,12(28),BB13_09(S56),0.212333333,120
S56,21,12(21),BB13_09(S56),0.008333333,0
S56,21,12(21),BB13_09(S56),0.016,13
S56,21,12(21),BB13_09(S56),0.020166667,19
S56,21,12(21),BB13_09(S56),0.023166667,25
S56,21,12(21),BB13_09(S56),0.029833333,38
S56,21,12(21),BB13_09(S56),0.028333333,43
S56,21,12(21),BB13_09(S56),0.040166667,49
S56,21,12(21),BB13_09(S56),0.117666667,62
S56,21,12(21),BB13_09(S56),0.1875,67
S56,21,12(21),BB13_09(S56),0.207333333,73
S56,21,12(21),BB13_09(S56),0.2435,86
S56,21,12(21),BB13_09(S56),0.254166667,92
S56,21,12(21),BB13_09(S56),0.248666667,98
S56,21,12(21),BB13_09(S56),0.281,110
S56,21,12(21),BB13_09(S56),0.264333333,116
S56,25,15(25),BB13_09(S56),0.012933333,0
S56,25,15(25),BB13_09(S56),0.008566667,6
S56,25,15(25),BB13_09(S56),0.0103,24
S56,25,15(25),BB13_09(S56),0.013966667,30
S56,25,15(25),BB13_09(S56),0.0291,43
S56,25,15(25),BB13_09(S56),0.033466667,48
S56,25,15(25),BB13_09(S56),0.053966667,54
S56,25,15(25),BB13_09(S56),0.126533333,67
S56,25,15(25),BB13_09(S56),0.144233333,72
S56,25,15(25),BB13_09(S56),0.156566667,78
S56,25,15(25),BB13_09(S56),0.2029,91
S56,25,15(25),BB13_09(S56),0.221233333,96
S56,25,15(25),BB13_09(S56),0.237033333,102
S56,25,15(25),BB13_09(S56),0.256266667,114
S56,28,18(28),BB13_09(S56),0.013333333,0
S56,28,18(28),BB13_09(S56),0.016333333,6
S56,28,18(28),BB13_09(S56),0.078,20
S56,28,18(28),BB13_09(S56),0.115,24
S56,28,18(28),BB13_09(S56),0.2085,30
S56,28,18(28),BB13_09(S56),0.3,44
S56,28,18(28),BB13_09(S56),0.317,49
S56,28,18(28),BB13_09(S56),0.321833333,55
S56,28,18(28),BB13_09(S56),0.303166667,68
S56,28,18(28),BB13_09(S56),0.330333333,74
S56,28,18(28),BB13_09(S56),0.2983,79
S56,28,18(28),BB13_09(S56),0.317166667,91
S56,28,18(28),BB13_09(S56),0.3315,97
S56,28,18(28),BB13_09(S56),0.347666667,102
S56,28,18(28),BB13_09(S56),0.369833333,114
S56,12,21(12),BB13_09(S56),-0.0046,0
S56,12,21(12),BB13_09(S56),0.063733333,13
S56,12,21(12),BB13_09(S56),0.104966667,18
S56,12,21(12),BB13_09(S56),0.218233333,24
S56,12,21(12),BB13_09(S56),0.279966667,37
S56,12,21(12),BB13_09(S56),0.349266667,42
S56,12,21(12),BB13_09(S56),0.3794,48
S56,12,21(12),BB13_09(S56),0.316566667,61
S56,12,21(12),BB13_09(S56),0.315166667,66
S56,12,21(12),BB13_09(S56),0.311333333,72
S56,12,21(12),BB13_09(S56),0.290733333,85
S56,12,21(12),BB13_09(S56),0.284233333,90
S56,12,21(12),BB13_09(S56),0.288466667,96
S56,12,21(12),BB13_09(S56),0.283766667,108
S56,12,21(12),BB13_09(S56),0.285833333,114
S56,15,25(15),BB13_09(S56),0.022333333,0
S56,15,25(15),BB13_09(S56),0.012666667,6
S56,15,25(15),BB13_09(S56),0.014333333,24
S56,15,25(15),BB13_09(S56),0.048833333,31
S56,15,25(15),BB13_09(S56),0.11,45
S56,15,25(15),BB13_09(S56),0.110333333,49
S56,15,25(15),BB13_09(S56),0.125833333,55
S56,15,25(15),BB13_09(S56),0.136666667,68
S56,15,25(15),BB13_09(S56),0.138,73
S56,15,25(15),BB13_09(S56),0.136333333,79
S56,15,25(15),BB13_09(S56),0.140833333,92
S56,15,25(15),BB13_09(S56),0.142666667,98
S56,15,25(15),BB13_09(S56),0.1415,104
S56,15,25(15),BB13_09(S56),0.1405,117
S56,12,28(12),BB13_09(S56),0.0164,0
S56,12,28(12),BB13_09(S56),0.0195,18
S56,12,28(12),BB13_09(S56),0.008533333,24
S56,12,28(12),BB13_09(S56),0.021566667,30
S56,12,28(12),BB13_09(S56),0.0268,42
S56,12,28(12),BB13_09(S56),0.087,48
S56,12,28(12),BB13_09(S56),0.1301,54
S56,12,28(12),BB13_09(S56),0.2171,71
S56,12,28(12),BB13_09(S56),0.2076,77
S56,12,28(12),BB13_09(S56),0.2371,89
S56,12,28(12),BB13_09(S56),0.2237,95
S56,12,28(12),BB13_09(S56),0.2317,101
S56,12,28(12),BB13_09(S56),0.2851,114
S56,12,28(12),BB13_09(S56),0.2843,120
S56,18,28(18),BB13_09(S56),0.006,0
S56,18,28(18),BB13_09(S56),0.004666667,6
S56,18,28(18),BB13_09(S56),0.025,18
S56,18,28(18),BB13_09(S56),0.034333333,23
S56,18,28(18),BB13_09(S56),0.06,29
S56,18,28(18),BB13_09(S56),0.164666667,42
S56,18,28(18),BB13_09(S56),0.1945,47
S56,18,28(18),BB13_09(S56),0.19,53
S56,18,28(18),BB13_09(S56),0.229333333,67
S56,18,28(18),BB13_09(S56),0.238,72
S56,18,28(18),BB13_09(S56),0.248833333,77
S56,18,28(18),BB13_09(S56),0.256833333,90
S56,18,28(18),BB13_09(S56),0.24,96
S56,18,28(18),BB13_09(S56),0.2505,101
S56,18,28(18),BB13_09(S56),0.259666667,114
S56,28,12(28),SP03_02(S56),0.005666667,0
S56,28,12(28),SP03_02(S56),0.003666667,18
S56,28,12(28),SP03_02(S56),0.0055,24
S56,28,12(28),SP03_02(S56),0.006833333,30
S56,28,12(28),SP03_02(S56),0.0185,42
S56,28,12(28),SP03_02(S56),0.038666667,48
S56,28,12(28),SP03_02(S56),0.059,54
S56,28,12(28),SP03_02(S56),0.159333333,72
S56,28,12(28),SP03_02(S56),0.1455,78
S56,28,12(28),SP03_02(S56),0.162166667,90
S56,28,12(28),SP03_02(S56),0.169,96
S56,28,12(28),SP03_02(S56),0.1725,102
S56,28,12(28),SP03_02(S56),0.1915,114
S56,28,12(28),SP03_02(S56),0.194666667,120
S56,21,12(21),SP03_02(S56),0.007833333,0
S56,21,12(21),SP03_02(S56),0.0135,13
S56,21,12(21),SP03_02(S56),0.0155,19
S56,21,12(21),SP03_02(S56),0.0155,25
S56,21,12(21),SP03_02(S56),0.0345,38
S56,21,12(21),SP03_02(S56),0.045,43
S56,21,12(21),SP03_02(S56),0.070166667,49
S56,21,12(21),SP03_02(S56),0.131666667,62
S56,21,12(21),SP03_02(S56),0.155,67
S56,21,12(21),SP03_02(S56),0.192,73
S56,21,12(21),SP03_02(S56),0.257333333,86
S56,21,12(21),SP03_02(S56),0.269,92
S56,21,12(21),SP03_02(S56),0.276333333,98
S56,21,12(21),SP03_02(S56),0.308,110
S56,21,12(21),SP03_02(S56),0.255833333,116
S56,25,15(25),SP03_02(S56),0.012733333,0
S56,25,15(25),SP03_02(S56),0.008366667,6
S56,25,15(25),SP03_02(S56),0.0105,24
S56,25,15(25),SP03_02(S56),0.011166667,30
S56,25,15(25),SP03_02(S56),0.0145,43
S56,25,15(25),SP03_02(S56),0.016066667,48
S56,25,15(25),SP03_02(S56),0.021966667,54
S56,25,15(25),SP03_02(S56),0.036733333,67
S56,25,15(25),SP03_02(S56),0.041033333,72
S56,25,15(25),SP03_02(S56),0.059966667,78
S56,25,15(25),SP03_02(S56),0.0865,91
S56,25,15(25),SP03_02(S56),0.102833333,96
S56,25,15(25),SP03_02(S56),0.103833333,102
S56,25,15(25),SP03_02(S56),0.124666667,114
S56,28,18(28),SP03_02(S56),0.015333333,0
S56,28,18(28),SP03_02(S56),0.015166667,6
S56,28,18(28),SP03_02(S56),0.0245,20
S56,28,18(28),SP03_02(S56),0.031833333,24
S56,28,18(28),SP03_02(S56),0.049,30
S56,28,18(28),SP03_02(S56),0.097166667,44
S56,28,18(28),SP03_02(S56),0.101,49
S56,28,18(28),SP03_02(S56),0.114333333,55
S56,28,18(28),SP03_02(S56),0.129166667,68
S56,28,18(28),SP03_02(S56),0.151,74
S56,28,18(28),SP03_02(S56),0.15433,79
S56,28,18(28),SP03_02(S56),0.168,91
S56,28,18(28),SP03_02(S56),0.1785,97
S56,28,18(28),SP03_02(S56),0.185833333,102
S56,28,18(28),SP03_02(S56),0.194833333,114
S56,12,21(12),SP03_02(S56),0.001233333,0
S56,12,21(12),SP03_02(S56),0.084733333,13
S56,12,21(12),SP03_02(S56),0.120633333,18
S56,12,21(12),SP03_02(S56),0.1474,24
S56,12,21(12),SP03_02(S56),0.1938,37
S56,12,21(12),SP03_02(S56),0.199266667,42
S56,12,21(12),SP03_02(S56),0.200233333,48
S56,12,21(12),SP03_02(S56),0.193066667,61
S56,12,21(12),SP03_02(S56),0.195,66
S56,12,21(12),SP03_02(S56),0.183166667,72
S56,12,21(12),SP03_02(S56),0.187566667,85
S56,12,21(12),SP03_02(S56),0.168566667,90
S56,12,21(12),SP03_02(S56),0.176466667,96
S56,12,21(12),SP03_02(S56),0.174933333,108
S56,12,21(12),SP03_02(S56),0.161333333,114
S56,15,25(15),SP03_02(S56),0.0175,0
S56,15,25(15),SP03_02(S56),0.014166667,6
S56,15,25(15),SP03_02(S56),0.1275,24
S56,15,25(15),SP03_02(S56),0.133833333,31
S56,15,25(15),SP03_02(S56),0.192666667,45
S56,15,25(15),SP03_02(S56),0.199,49
S56,15,25(15),SP03_02(S56),0.209666667,55
S56,15,25(15),SP03_02(S56),0.207333333,68
S56,15,25(15),SP03_02(S56),0.185833333,73
S56,15,25(15),SP03_02(S56),0.173666667,79
S56,15,25(15),SP03_02(S56),0.1795,92
S56,15,25(15),SP03_02(S56),0.166,98
S56,15,25(15),SP03_02(S56),0.1605,104
S56,15,25(15),SP03_02(S56),0.174,117
S56,12,28(12),SP03_02(S56),0.014,0
S56,12,28(12),SP03_02(S56),0.1399,18
S56,12,28(12),SP03_02(S56),0.165333333,24
S56,12,28(12),SP03_02(S56),0.222766667,30
S56,12,28(12),SP03_02(S56),0.2538,42
S56,12,28(12),SP03_02(S56),0.2428,48
S56,12,28(12),SP03_02(S56),0.2583,54
S56,12,28(12),SP03_02(S56),0.2887,71
S56,12,28(12),SP03_02(S56),0.2496,77
S56,12,28(12),SP03_02(S56),0.2759,89
S56,12,28(12),SP03_02(S56),0.2771,95
S56,12,28(12),SP03_02(S56),0.2695,101
S56,12,28(12),SP03_02(S56),0.3053,114
S56,12,28(12),SP03_02(S56),0.3061,120
S56,18,28(18),SP03_02(S56),0.008166667,0
S56,18,28(18),SP03_02(S56),0.009333333,6
S56,18,28(18),SP03_02(S56),0.063333333,18
S56,18,28(18),SP03_02(S56),0.076333333,23
S56,18,28(18),SP03_02(S56),0.1025,29
S56,18,28(18),SP03_02(S56),0.173333333,42
S56,18,28(18),SP03_02(S56),0.1895,47
S56,18,28(18),SP03_02(S56),0.175166667,53
S56,18,28(18),SP03_02(S56),0.203666667,67
S56,18,28(18),SP03_02(S56),0.215,72
S56,18,28(18),SP03_02(S56),0.229166667,77
S56,18,28(18),SP03_02(S56),0.252166667,90
S56,18,28(18),SP03_02(S56),0.242,96
S56,18,28(18),SP03_02(S56),0.2515,101
S56,18,28(18),SP03_02(S56),0.256333333,114
S56,28,12(28),SP03_19(S56),0.0065,0
S56,28,12(28),SP03_19(S56),0.003833333,18
S56,28,12(28),SP03_19(S56),0.002833333,24
S56,28,12(28),SP03_19(S56),0.003333333,30
S56,28,12(28),SP03_19(S56),0.003333333,42
S56,28,12(28),SP03_19(S56),0.004166667,48
S56,28,12(28),SP03_19(S56),0.003166667,54
S56,28,12(28),SP03_19(S56),0.004666667,72
S56,28,12(28),SP03_19(S56),0.004666667,78
S56,28,12(28),SP03_19(S56),0.0085,90
S56,28,12(28),SP03_19(S56),0.008,96
S56,28,12(28),SP03_19(S56),0.012333333,102
S56,28,12(28),SP03_19(S56),0.045833333,114
S56,28,12(28),SP03_19(S56),0.0665,120
S56,21,12(21),SP03_19(S56),0.007166667,0
S56,21,12(21),SP03_19(S56),0.020833333,13
S56,21,12(21),SP03_19(S56),0.042666667,19
S56,21,12(21),SP03_19(S56),0.073333333,25
S56,21,12(21),SP03_19(S56),0.104333333,38
S56,21,12(21),SP03_19(S56),0.108666667,43
S56,21,12(21),SP03_19(S56),0.111333333,49
S56,21,12(21),SP03_19(S56),0.153,62
S56,21,12(21),SP03_19(S56),0.186,67
S56,21,12(21),SP03_19(S56),0.190666667,73
S56,21,12(21),SP03_19(S56),0.205666667,86
S56,21,12(21),SP03_19(S56),0.201333333,92
S56,21,12(21),SP03_19(S56),0.200166667,98
S56,21,12(21),SP03_19(S56),0.206833333,110
S56,21,12(21),SP03_19(S56),0.180833333,116
S56,25,15(25),SP03_19(S56),0.010333333,0
S56,25,15(25),SP03_19(S56),0.008,6
S56,25,15(25),SP03_19(S56),0.0085,24
S56,25,15(25),SP03_19(S56),0.008,30
S56,25,15(25),SP03_19(S56),0.008833333,43
S56,25,15(25),SP03_19(S56),0.008833333,48
S56,25,15(25),SP03_19(S56),0.009,54
S56,25,15(25),SP03_19(S56),0.0155,67
S56,25,15(25),SP03_19(S56),0.015233333,72
S56,25,15(25),SP03_19(S56),0.024166667,78
S56,25,15(25),SP03_19(S56),0.039833333,91
S56,25,15(25),SP03_19(S56),0.036833333,96
S56,25,15(25),SP03_19(S56),0.0535,102
S56,25,15(25),SP03_19(S56),0.061333333,114
S56,28,18(28),SP03_19(S56),0.009166667,0
S56,28,18(28),SP03_19(S56),0.008,6
S56,28,18(28),SP03_19(S56),0.009666667,20
S56,28,18(28),SP03_19(S56),0.011333333,24
S56,28,18(28),SP03_19(S56),0.016166667,30
S56,28,18(28),SP03_19(S56),0.08,44
S56,28,18(28),SP03_19(S56),0.111,49
S56,28,18(28),SP03_19(S56),0.132166667,55
S56,28,18(28),SP03_19(S56),0.175333333,68
S56,28,18(28),SP03_19(S56),0.189333333,74
S56,28,18(28),SP03_19(S56),0.1843,79
S56,28,18(28),SP03_19(S56),0.1995,91
S56,28,18(28),SP03_19(S56),0.203,97
S56,28,18(28),SP03_19(S56),0.206166667,102
S56,28,18(28),SP03_19(S56),0.219,114
S56,12,21(12),SP03_19(S56),0.0059,0
S56,12,21(12),SP03_19(S56),0.068233333,13
S56,12,21(12),SP03_19(S56),0.1018,18
S56,12,21(12),SP03_19(S56),0.139066667,24
S56,12,21(12),SP03_19(S56),0.1888,37
S56,12,21(12),SP03_19(S56),0.216766667,42
S56,12,21(12),SP03_19(S56),0.245733333,48
S56,12,21(12),SP03_19(S56),0.2499,61
S56,12,21(12),SP03_19(S56),0.228,66
S56,12,21(12),SP03_19(S56),0.214333333,72
S56,12,21(12),SP03_19(S56),0.210733333,85
S56,12,21(12),SP03_19(S56),0.196066667,90
S56,12,21(12),SP03_19(S56),0.193466667,96
S56,12,21(12),SP03_19(S56),0.200433333,108
S56,12,21(12),SP03_19(S56),0.233166667,114
S56,15,25(15),SP03_19(S56),0.017666667,0
S56,15,25(15),SP03_19(S56),0.013333333,6
S56,15,25(15),SP03_19(S56),0.142833333,24
S56,15,25(15),SP03_19(S56),0.1695,31
S56,15,25(15),SP03_19(S56),0.215,45
S56,15,25(15),SP03_19(S56),0.216166667,49
S56,15,25(15),SP03_19(S56),0.233333333,55
S56,15,25(15),SP03_19(S56),0.266666667,68
S56,15,25(15),SP03_19(S56),0.255833333,73
S56,15,25(15),SP03_19(S56),0.250833333,79
S56,15,25(15),SP03_19(S56),0.2545,92
S56,15,25(15),SP03_19(S56),0.230666667,98
S56,15,25(15),SP03_19(S56),0.227833333,104
S56,15,25(15),SP03_19(S56),0.226666667,117
S56,12,28(12),SP03_19(S56),0.013,0
S56,12,28(12),SP03_19(S56),0.1345,18
S56,12,28(12),SP03_19(S56),0.172833333,24
S56,12,28(12),SP03_19(S56),0.216833333,30
S56,12,28(12),SP03_19(S56),0.28591,42
S56,12,28(12),SP03_19(S56),0.341333333,48
S56,12,28(12),SP03_19(S56),0.320166667,54
S56,12,28(12),SP03_19(S56),0.322,71
S56,12,28(12),SP03_19(S56),0.3048,77
S56,12,28(12),SP03_19(S56),0.3085,89
S56,12,28(12),SP03_19(S56),0.2915,95
S56,12,28(12),SP03_19(S56),0.2847,101
S56,12,28(12),SP03_19(S56),0.2781,114
S56,12,28(12),SP03_19(S56),0.2735,120
S56,18,28(18),SP03_19(S56),0.009833333,0
S56,18,28(18),SP03_19(S56),0.012666667,6
S56,18,28(18),SP03_19(S56),0.082833333,18
S56,18,28(18),SP03_19(S56),0.087333333,23
S56,18,28(18),SP03_19(S56),0.090833333,29
S56,18,28(18),SP03_19(S56),0.124833333,42
S56,18,28(18),SP03_19(S56),0.144833333,47
S56,18,28(18),SP03_19(S56),0.134833333,53
S56,18,28(18),SP03_19(S56),0.124333333,67
S56,18,28(18),SP03_19(S56),0.1255,72
S56,18,28(18),SP03_19(S56),0.120666667,77
S56,18,28(18),SP03_19(S56),0.1215,90
S56,18,28(18),SP03_19(S56),0.117666667,96
S56,18,28(18),SP03_19(S56),0.123333333,101
S56,18,28(18),SP03_19(S56),0.1345,114
S56,28,12(28),control(S56),0.122,0
S56,28,12(28),control(S56),0.127333333,18
S56,28,12(28),control(S56),0.129166667,24
S56,28,12(28),control(S56),0.129833333,30
S56,28,12(28),control(S56),0.125833333,42
S56,28,12(28),control(S56),0.127666667,48
S56,28,12(28),control(S56),0.126333333,54
S56,28,12(28),control(S56),0.126333333,72
S56,28,12(28),control(S56),0.128833333,78
S56,28,12(28),control(S56),0.126833333,90
S56,28,12(28),control(S56),0.127333333,96
S56,28,12(28),control(S56),0.1285,102
S56,28,12(28),control(S56),0.129166667,114
S56,28,12(28),control(S56),0.131,120
S56,21,12(21),control(S56),0.123,0
S56,21,12(21),control(S56),0.122166667,13
S56,21,12(21),control(S56),0.124833333,19
S56,21,12(21),control(S56),0.1285,25
S56,21,12(21),control(S56),0.136333333,38
S56,21,12(21),control(S56),0.142333333,43
S56,21,12(21),control(S56),0.155833333,49
S56,21,12(21),control(S56),0.155833333,62
S56,21,12(21),control(S56),0.1285,67
S56,21,12(21),control(S56),0.1285,73
S56,21,12(21),control(S56),0.1285,86
S56,21,12(21),control(S56),0.1285,92
S56,21,12(21),control(S56),0.1285,98
S56,21,12(21),control(S56),0.1285,110
S56,21,12(21),control(S56),0.1285,116
S56,25,15(25),control(S56),0.118666667,0
S56,25,15(25),control(S56),0.121833333,6
S56,25,15(25),control(S56),0.1185,24
S56,25,15(25),control(S56),0.122833333,30
S56,25,15(25),control(S56),0.1215,43
S56,25,15(25),control(S56),0.120333333,48
S56,25,15(25),control(S56),0.122833333,54
S56,25,15(25),control(S56),0.125666667,67
S56,25,15(25),control(S56),0.127166667,72
S56,25,15(25),control(S56),0.126833333,78
S56,25,15(25),control(S56),0.1275,91
S56,25,15(25),control(S56),0.129166667,96
S56,25,15(25),control(S56),0.130166667,102
S56,25,15(25),control(S56),0.130333333,114
S56,28,18(28),control(S56),0.121,0
S56,28,18(28),control(S56),0.123,6
S56,28,18(28),control(S56),0.124,20
S56,28,18(28),control(S56),0.125,24
S56,28,18(28),control(S56),0.126,30
S56,28,18(28),control(S56),0.126,44
S56,28,18(28),control(S56),0.1265,49
S56,28,18(28),control(S56),0.1265,55
S56,28,18(28),control(S56),0.1265,68
S56,28,18(28),control(S56),0.1275,74
S56,28,18(28),control(S56),0.128,79
S56,28,18(28),control(S56),0.13,91
S56,28,18(28),control(S56),0.13,97
S56,28,18(28),control(S56),0.131,102
S56,28,18(28),control(S56),,114
S56,12,21(12),control(S56),0.1286,0
S56,12,21(12),control(S56),0.1256,13
S56,12,21(12),control(S56),0.1282,18
S56,12,21(12),control(S56),0.1286,24
S56,12,21(12),control(S56),0.1292,37
S56,12,21(12),control(S56),0.1304,42
S56,12,21(12),control(S56),0.1306,48
S56,12,21(12),control(S56),0.1316,61
S56,12,21(12),control(S56),0.132,66
S56,12,21(12),control(S56),0.132,72
S56,12,21(12),control(S56),0.1316,85
S56,12,21(12),control(S56),0.1316,90
S56,12,21(12),control(S56),0.1322,96
S56,12,21(12),control(S56),0.1314,108
S56,12,21(12),control(S56),0.132,114
S56,15,25(15),control(S56),0.1265,0
S56,15,25(15),control(S56),0.122666667,6
S56,15,25(15),control(S56),0.123,24
